Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,7.555626869201661,46.76553412996735,25.76681794547903,0.43091696658396295,360.1171404692498,0.0
