Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.5208690166473389,18.605261464313912,4.998837549637353,7.046311708746879,12.587002586593778,0.671685489330385,121.47295992211441,0.8169338064468888
