Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],Real AI Score
1.0,4.412771463394165,39.09381451115345,5.0,19.571232266215063,53.420739649731345,0.6423514810036381,255.42234722975468,0.6800692806341123
