Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.398958683013916,11.87534865970869,4.993599659216452,6.717637752421563,10.244573530957947,0.5336816544153807,83.9017415369565,0.8372019963550112
