Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,5.179999999999934,13.436605628086783,1.0,4.756484033449083,4.0895992172216395,0.06226106920325901,65.1144374631292,0.6656150477751936
