Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.997852563858032,39.70760757916575,17.99660206416694,0.1749100389095224,280.4334367973364,0.0
