Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],Real AI Score
1.0,4.106338739395142,37.37093111798331,5.0,19.431908063172084,53.142155164719036,0.6212363429247721,249.176227118287,0.6898315530817792
