Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.354625463485718,34.11364106172088,25.802665936983892,0.3464707102367527,261.3488054766294,0.3114856901461689
