Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.04364800453186,14.32741006439259,4.016028287966559,0.12359236456804035,101.77330370054368,0.4421953054560176
