Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.031519174575806,13.722578579584795,2.959864010380603,5.85275425017043,3.329555685429952,0.10895239767187012,109.96517146664979,0.8218275965051244
