Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,inf,14.41191231025714,10.058757042643816,0.2595038386486113,120.22789999892929,0.0
