Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.3721449375152588,11.656568827258399,4.993689586083302,3.718048700447552,8.934273187378643,0.5398028662100958,84.60940728507781,0.843075286374402
