Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.403743267059326,11.813429077399809,4.993721278990951,4.851844186001004,9.310972378019702,0.5334033982993993,84.32980455659778,0.8404542118558034
