time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,5.494505494507251342e-03,-5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.343034625053405762e+00,-1.857987232506275177e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-2.930402930402919992e-03,0.000000000000000000e+00,-1.303831032792496328e-120
3.602981567382812500e-03,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,5.494505494507251342e-03,-5.494505494507251342e-03,1.343034625053405762e+00,-1.857987232506275177e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-2.930402930402919992e-03,0.000000000000000000e+00,-2.448144760944135235e-120
6.815910339355468750e-03,5.722133211261137831e-04,-1.907377737087045944e-04,1.187314050486070749e-01,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.452253907918930054e+00,-1.911210641264915466e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.369963369963375754e-01,-8.791208791208759976e-03,0.000000000000000000e+00,-4.593455077630603137e-120
1.013898849487304688e-02,1.716639963378341349e-03,-1.907377737087045944e-04,3.443875192498986326e-01,0.000000000000000000e+00,5.722133211261137831e-04,-1.907377737087045944e-04,1.187314050486070749e-01,0.000000000000000000e+00,1.740297138690948486e+00,-2.055331133306026459e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.769230769230762945e-01,-1.465201465201459996e-02,0.000000000000000000e+00,-8.612484448053022630e-120
1.550388336181640625e-02,5.912870984969842425e-03,-5.722133211261137831e-04,7.821646324231321667e-01,-7.110587567483019067e-02,1.716639963378341349e-03,-1.907377737087045944e-04,3.443875192498986326e-01,0.000000000000000000e+00,2.323719799518585205e+00,-2.338820695877075195e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.347985347985350302e-01,-1.465201465201459996e-02,0.000000000000000000e+00,-1.613630247251930925e-119
1.836490631103515625e-02,8.201724269474297557e-03,-1.716639963378341349e-03,8.000122072175145371e-01,-4.000061036087572686e-01,5.912870984969842425e-03,-5.722133211261137831e-04,7.821646324231321667e-01,-7.110587567483019067e-02,2.638545334339141846e+00,-2.595977857708930969e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.972161172161172260e+00,6.739926739926715982e-02,0.000000000000000000e+00,-3.021107643061360836e-119
2.123236656188964844e-02,8.583199816891706746e-03,-3.242542153047978104e-03,1.330360367868154148e-01,-5.321441471472616591e-01,8.201724269474297557e-03,-1.716639963378341349e-03,8.000122072175145371e-01,-4.000061036087572686e-01,2.284216940402984619e+00,-2.521260827779769897e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.312087912087912756e+00,5.567765567765547985e-02,0.000000000000000000e+00,-5.652166820372133807e-119
2.416849136352539062e-02,1.010910200656134350e-02,-5.531395437552433236e-03,5.196993631944877290e-01,-7.795490447917315935e-01,8.583199816891706746e-03,-3.242542153047978104e-03,1.330360367868154148e-01,-5.321441471472616591e-01,2.199319124221801758e+00,-2.594965137541294098e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.329670329670330275e+00,6.153846153846131983e-02,0.000000000000000000e+00,-1.056696675753646254e-118
2.710962295532226562e-02,1.239795529106579863e-02,-8.201724269474297557e-03,7.782219914567262142e-01,-9.079256566995138611e-01,1.010910200656134350e-02,-5.531395437552433236e-03,5.196993631944877290e-01,-7.795490447917315935e-01,2.303957283496856689e+00,-2.772570215165615082e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.259340659340660196e+00,6.739926739926715982e-02,0.000000000000000000e+00,-1.974114367189639101e-118
3.026103973388671875e-02,1.392385748073543539e-02,-1.201647974364838944e-02,4.841956164124766593e-01,-1.210489041031191482e+00,1.239795529106579863e-02,-8.201724269474297557e-03,7.782219914567262142e-01,-9.079256566995138611e-01,1.974277138710021973e+00,-2.741448953747749329e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.200732600732600019e+00,4.981684981684963986e-02,0.000000000000000000e+00,-3.685368126290289987e-118
