time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,-5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-8.791208791208759976e-03,-3.702230120485306001e-256,2.409806527547517024e-136
9.175777435302734375e-03,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,-4.157419358818866678e-02,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,-5.494505494507251342e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-8.791208791208759976e-03,-7.416504061815982341e-256,4.880848718883135599e-136
1.211142539978027344e-02,5.722133211261137831e-04,-1.907377737087045944e-04,1.299459444842872569e-01,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,-4.157419358818866678e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.116483516483516070e+00,-1.465201465201459996e-02,-1.485102399192624033e-255,9.877814452805520892e-136
1.642656326293945312e-02,3.624017700465387293e-03,-1.907377737087045944e-04,7.072321849538777405e-01,0.000000000000000000e+00,5.722133211261137831e-04,-1.907377737087045944e-04,1.299459444842872569e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.831501831501832100e+00,2.930402930402919992e-03,-2.972589176559340924e-255,1.997462927019991854e-135
1.908564567565917969e-02,7.057297627222069991e-03,-5.722133211261137831e-04,1.291152132154152365e+00,-1.434613480171280375e-01,3.624017700465387293e-03,-1.907377737087045944e-04,7.072321849538777405e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.062271062271062050e+00,1.465201465201459996e-02,-5.947503637194398580e-255,4.035979369052623392e-135
2.169084548950195312e-02,8.201724269474297557e-03,-1.335164415960932160e-03,4.392855535192721761e-01,-2.928570356795147656e-01,7.057297627222069991e-03,-5.722133211261137831e-04,1.291152132154152365e+00,-1.434613480171280375e-01,2.996177673339843750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.050549450549450370e+00,7.326007326007299980e-02,-1.189476516016521238e-254,8.148384126569559687e-135
2.585840225219726562e-02,1.163500419623098026e-02,-6.675822079804660802e-03,8.238111973635733332e-01,-1.281484084787780642e+00,8.201724269474297557e-03,-1.335164415960932160e-03,4.392855535192721761e-01,-2.928570356795147656e-01,2.996177673339843750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.915750915750916050e+00,1.553113553113547596e-01,-2.377926132465153355e-254,1.643790238453209670e-134
2.785873413085937500e-02,1.316090638590061701e-02,-8.964675364309115935e-03,7.628245122455442617e-01,-1.144236768368316337e+00,1.163500419623098026e-02,-6.675822079804660802e-03,8.238111973635733332e-01,-1.281484084787780642e+00,2.996177673339843750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.974358974358974450e+00,8.498168498168467977e-02,-4.751844046234771086e-254,3.313398311483543473e-134
2.985978126525878906e-02,1.468680857557025377e-02,-1.049057755397875269e-02,7.625518476992870776e-01,-7.625518476992870776e-01,1.316090638590061701e-02,-8.964675364309115935e-03,7.628245122455442617e-01,-1.144236768368316337e+00,2.996177673339843750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.845421245421245970e+00,7.326007326007299980e-02,-9.491772702093883153e-254,6.673493512127400518e-134
3.186058998107910156e-02,1.659418631265729971e-02,-1.430533302815284458e-02,9.533033927758752801e-01,-1.906606785551750560e+00,1.468680857557025377e-02,-1.049057755397875269e-02,7.625518476992870776e-01,-7.625518476992870776e-01,2.996177673339843750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.681318681318680675e+00,1.728937728937722795e-01,-1.895194608580274923e-253,1.343028364806859058e-133
