Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,0.6746368408203125,37.1183195101425,5.0,24.865365960488813,78.69829478215063,0.7742182969147683,114.04452213581521,0.7670401535907411
