time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,-5.494505494507251342e-03,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,-5.494505494507251342e-03,0.000000000000000000e+00,2.437420606613159180e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-2.930402930402919992e-03,-1.959682559983967703e-83,0.000000000000000000e+00
9.589195251464843750e-03,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.423346519470214844e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,-3.544793156363769428e-83,0.000000000000000000e+00
1.356029510498046875e-02,1.907377737087045944e-04,5.722133211261137831e-04,0.000000000000000000e+00,9.606294515099837728e-02,1.907377737087045944e-04,5.722133211261137831e-04,0.000000000000000000e+00,9.606294515099837728e-02,0.000000000000000000e+00,2.419677972793579102e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,1.368498168498168965e+00,-6.406098919379570569e-83,0.000000000000000000e+00
1.853060722351074219e-02,-5.722133211261137831e-04,3.242542153047978104e-03,-1.535016467055239642e-01,5.372557634693339024e-01,-5.722133211261137831e-04,3.242542153047978104e-03,-1.535016467055239642e-01,5.372557634693339024e-01,0.000000000000000000e+00,2.396984338760375977e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.395604395604379988e-02,1.913553113553113860e+00,-1.156628670809604742e-82,0.000000000000000000e+00
2.305698394775390625e-02,-2.861066605630568915e-03,8.583199816891706746e-03,-5.056700809381181605e-01,1.179896855522275745e+00,-2.861066605630568915e-03,8.583199816891706746e-03,-5.056700809381181605e-01,1.179896855522275745e+00,0.000000000000000000e+00,2.341983318328857422e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739926739926715982e-02,2.089377289377289060e+00,-2.086372441371946849e-82,0.000000000000000000e+00
2.611398696899414062e-02,-5.531395437552433236e-03,1.392385748073543539e-02,-8.735120028891907307e-01,1.747024005778381461e+00,-5.531395437552433236e-03,1.392385748073543539e-02,-8.735120028891907307e-01,1.747024005778381461e+00,0.000000000000000000e+00,2.293317317962646484e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739926739926715982e-02,2.083516483516483220e+00,-3.759995218492607795e-82,0.000000000000000000e+00
3.122091293334960938e-02,-1.087205310139616188e-02,2.498664835584030186e-02,-1.045767591134005858e+00,2.166232867349012103e+00,-1.087205310139616188e-02,2.498664835584030186e-02,-1.045767591134005858e+00,2.166232867349012103e+00,0.000000000000000000e+00,2.149121761322021484e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739926739926715982e-02,2.106959706959706580e+00,-6.769869838923427084e-82,0.000000000000000000e+00
3.508138656616210938e-02,-1.583123521782248133e-02,3.490501258869294077e-02,-1.284604581747491148e+00,2.569209163494982295e+00,-1.583123521782248133e-02,3.490501258869294077e-02,-1.284604581747491148e+00,2.569209163494982295e+00,0.000000000000000000e+00,1.957021951675415039e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739926739926715982e-02,2.024908424908424820e+00,-1.217785828979462299e-81,0.000000000000000000e+00
3.936243057250976562e-02,-2.231631952391843754e-02,4.901960784313708075e-02,-1.514837104332562578e+00,3.296998403547342082e+00,-2.231631952391843754e-02,4.901960784313708075e-02,-1.514837104332562578e+00,3.296998403547342082e+00,0.000000000000000000e+00,1.664287090301513672e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.326007326007299980e-02,1.942857142857143060e+00,-2.188563158751971133e-81,0.000000000000000000e+00
4.235887527465820312e-02,-2.727550164034475699e-02,5.970092317082453803e-02,-1.655022070946481350e+00,3.564662922038575044e+00,-2.727550164034475699e-02,5.970092317082453803e-02,-1.655022070946481350e+00,3.564662922038575044e+00,0.000000000000000000e+00,1.565611839294433594e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739926739926715982e-02,1.778754578754579541e+00,-3.929568135961904883e-81,0.000000000000000000e+00
4.773879051208496094e-02,-3.757534142061480509e-02,8.106355382619945260e-02,-1.914498523808809471e+00,3.970811753084937834e+00,-3.757534142061480509e-02,8.106355382619945260e-02,-1.914498523808809471e+00,3.970811753084937834e+00,0.000000000000000000e+00,1.464065551757812500e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025641025641021997e-01,1.532600732600732485e+00,-7.049010117062041770e-81,0.000000000000000000e+00
5.146360397338867188e-02,-4.520485236896298886e-02,9.708552681773063853e-02,-2.048293432036137673e+00,4.301416207275889469e+00,-4.520485236896298886e-02,9.708552681773063853e-02,-2.048293432036137673e+00,4.301416207275889469e+00,0.000000000000000000e+00,1.541508436203002930e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.326007326007299980e-02,1.438827838827839045e+00,-1.263307327863044049e-80,0.000000000000000000e+00
5.467033386230468750e-02,-5.245288776989376345e-02,1.115815976195921877e-01,-2.260257537120115234e+00,4.520515074240230469e+00,-5.245288776989376345e-02,1.115815976195921877e-01,-2.260257537120115234e+00,4.520515074240230469e+00,0.000000000000000000e+00,1.619993448257446289e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.981684981684963986e-02,1.333333333333333925e+00,-2.261973265990123771e-80,0.000000000000000000e+00
