Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,0.6964025497436523,37.333394489882764,5.0,24.9015383144107,78.93441110973423,0.8032135302913469,117.02605391842712,0.7651843290610923
