Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.5479562282562256,18.227890906826165,4.9988078926808415,8.45765000599889,12.986488172435825,0.668228964978014,118.92938677944828,0.8148730517088373
