Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.367953062057495,35.2716471081072,5.0,19.405006358228093,53.44573279244919,0.649067751139582,243.74702378537282,0.6872810435575037
