time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-5.722133211261137831e-04,3.846153846154010125e-02,-5.494505494507251342e-03,1.907377737087045944e-04,-5.722133211261137831e-04,3.846153846154010125e-02,-5.494505494507251342e-03,-4.999132772502572486e-01,-4.980028552251511975e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-8.791208791208759976e-03,-1.959682559983967703e-83,0.000000000000000000e+00
3.030419349670410156e-02,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,1.258820986141401949e-02,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,1.258820986141401949e-02,-4.998685359661926841e-01,-4.967980007648862717e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,-1.409679199027580414e-79,0.000000000000000000e+00
6.060743331909179688e-02,3.376058594644071320e-02,-8.983749141679986394e-02,1.107797330235659405e+00,-2.958322415970227048e+00,3.376058594644071320e-02,-8.983749141679986394e-02,1.107797330235659405e+00,-2.958322415970227048e+00,-4.999999999999596434e-01,-4.427207496519512731e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.010989010989010950e-01,-4.527472527472527375e+00,-8.197282091561484870e-76,0.000000000000000000e+00
9.091067314147949219e-02,1.531624322880897893e-01,-3.423743038071265232e-01,3.940233685951834097e+00,-8.333657188818314410e+00,1.531624322880897893e-01,-3.423743038071265232e-01,3.940233685951834097e+00,-8.333657188818314410e+00,-4.999999999968407494e-01,-3.931741935413243905e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.003663003662996545e-01,-4.527472527472527375e+00,-3.853314842603038056e-72,0.000000000000000000e+00
1.212141513824462891e-01,3.248264286259257005e-01,-7.158388647287701190e-01,5.664828141931445238e+00,-1.232414833544628330e+01,3.248264286259257005e-01,-7.158388647287701190e-01,5.664828141931445238e+00,-1.232414833544628330e+01,-4.987793980305266772e-01,-1.597981294553783904e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.245421245421244549e-01,-4.293040293040292887e+00,-1.464246300795212117e-68,0.000000000000000000e+00
1.515176296234130859e-01,5.094605935759517479e-01,-1.122491798275730090e+00,6.092837379321757396e+00,-1.341934844288640960e+01,5.094605935759517479e-01,-1.122491798275730090e+00,6.092837379321757396e+00,-1.341934844288640960e+01,-4.959353118675154937e-01,-1.036815633106688894e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.717948717948718951e-01,-3.865201465201465680e+00,-4.497889699821354444e-65,0.000000000000000000e+00
1.818215847015380859e-01,6.715877012283506531e-01,-1.502441443503471419e+00,5.350031282531528376e+00,-1.253795566447394627e+01,6.715877012283506531e-01,-1.502441443503471419e+00,5.350031282531528376e+00,-1.253795566447394627e+01,-4.998709708181703903e-01,-1.049675683874175203e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.838827838827842953e-01,-1.907692307692308020e+00,-1.116910804976312649e-61,0.000000000000000000e+00
2.121250629425048828e-01,7.955672541390104158e-01,-1.828984512092775461e+00,4.091264769172726190e+00,-1.077576197665176316e+01,7.955672541390104158e-01,-1.828984512092775461e+00,4.091264769172726190e+00,-1.077576197665176316e+01,-4.999928280145066739e-01,-1.078155757749619692e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.721611721611726153e-01,-1.163369963369962790e+00,-2.242039238028976508e-58,0.000000000000000000e+00
2.424283027648925781e-01,8.787289234760056189e-01,-2.110513466086823442e+00,2.744316113538338264e+00,-9.290391246749052812e+00,8.787289234760056189e-01,-2.110513466086823442e+00,2.744316113538338264e+00,-9.290391246749052812e+00,-4.999982152889130838e-01,-5.812151020284170855e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.014652014652018153e-01,-1.134065934065933590e+00,-3.638169687031950767e-55,0.000000000000000000e+00
2.727320194244384766e-01,9.241245136186773124e-01,-2.346265354390784097e+00,1.498020544894836936e+00,-7.779636107100976083e+00,9.241245136186773124e-01,-2.346265354390784097e+00,1.498020544894836936e+00,-7.779636107100976083e+00,-4.999998335114102521e-01,7.412491064139423713e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.956043956043959753e-01,-1.098901098901098550e+00,-4.772409687454365957e-52,0.000000000000000000e+00
