Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,2.4588129520416255,52.89037240610973,87.65005807796823,0.6925666787573005,168.66306698425487,0.25678046344663374
