Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,6.59392523765564,49.67345940596465,25.60400182828434,0.478458225173564,380.7228432844668,0.0
