time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-5.722133211261137831e-04,5.494505494507251342e-03,-5.494505494507251342e-03,1.907377737087045944e-04,-5.722133211261137831e-04,5.494505494507251342e-03,-5.494505494507251342e-03,5.999992396458623034e+00,4.710920984877908224e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-2.930402930402919992e-03,-7.148657412161972407e-27,4.177347857190622948e-260
3.030371665954589844e-02,-1.907377737087045944e-04,-5.722133211261137831e-04,-1.258840794029274755e-02,0.000000000000000000e+00,-1.907377737087045944e-04,-5.722133211261137831e-04,-1.258840794029274755e-02,0.000000000000000000e+00,5.999992431764024303e+00,4.698826640719952485e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-8.791208791208759976e-03,-2.361656900438819897e-25,3.136918331909731528e-255
6.060719490051269531e-02,3.833829251544962347e-02,-5.207141222247635426e-02,1.271439205189044408e+00,-1.699448442579415852e+00,3.833829251544962347e-02,-5.207141222247635426e-02,1.271439205189044408e+00,-1.699448442579415852e+00,5.999494570693534534e+00,4.999988755452474676e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.793406593406593252e+00,7.765567765567773506e-01,-7.014125167208794904e-24,2.117229209189223012e-250
9.091043472290039062e-02,1.539253833829246076e-01,-2.130540932326230319e-01,3.814347625697782185e+00,-5.312391742721003673e+00,1.539253833829246076e-01,-2.130540932326230319e-01,3.814347625697782185e+00,-5.312391742721003673e+00,2.001387623235606483e+00,4.999999999999999445e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.887179487179487580e+00,7.120879120879113344e-01,-1.872813829929167793e-22,1.284383256668115842e-245
1.212139129638671875e-01,3.393224994277872497e-01,-4.648279545281148728e-01,6.118014393285955421e+00,-8.308414608166092563e+00,3.393224994277872497e-01,-4.648279545281148728e-01,6.118014393285955421e+00,-8.308414608166092563e+00,-7.593668855411817020e-01,4.999999989690515068e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.840293040293039972e+00,6.241758241758237347e-01,-4.495521638639425969e-21,7.002989705056558892e-241
1.515171527862548828e-01,5.506599526970319403e-01,-7.349126420996405784e-01,6.974087738074493004e+00,-8.912733065986897074e+00,5.506599526970319403e-01,-7.349126420996405784e-01,6.974087738074493004e+00,-8.912733065986897074e+00,-2.655118334442954087e-01,4.999994615561632050e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.942857142857143060e+00,3.956043956043959753e-01,-9.701300687498415727e-20,3.431898495050651919e-236
1.818203926086425781e-01,7.299534599832142590e-01,-9.390020599679562707e-01,5.916644831940454097e+00,-6.734904223591851924e+00,7.299534599832142590e-01,-9.390020599679562707e-01,5.916644831940454097e+00,-6.734904223591851924e+00,2.593033973849824037e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.710622710622704545e-01,1.846153846153839595e-01,-1.882106641258052540e-18,1.511636864452377046e-231
2.121236324310302734e-01,8.707179369802400259e-01,-1.056115053025100892e+00,4.645195623374585026e+00,-3.864702049799403127e+00,8.707179369802400259e-01,-1.056115053025100892e+00,4.645195623374585026e+00,-3.864702049799403127e+00,5.934935294762947677e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.670329670329664395e-01,3.369963369963375754e-01,-3.282637128095721481e-17,5.984427483225790227e-227
2.424273490905761719e-01,9.920271610589761480e-01,-1.119821469443808226e+00,4.003113725013093926e+00,-2.102264126028888569e+00,9.920271610589761480e-01,-1.119821469443808226e+00,4.003113725013093926e+00,-2.102264126028888569e+00,5.996388255546184709e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.540659340659340515e+00,4.190476190476193352e-01,-5.147139227101581851e-16,2.129412684971945416e-222
2.727310657501220703e-01,1.125925078202486773e+00,-1.188868543526359289e+00,4.418531187042754382e+00,-2.278501837192987267e+00,1.125925078202486773e+00,-1.188868543526359289e+00,4.418531187042754382e+00,-2.278501837192987267e+00,5.992404095996000102e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.975091575091575180e+00,5.128205128205127750e-01,-7.255600179352016016e-15,6.810188905778738404e-218
