Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,0.727290391921997,11.047985547934617,14.688620743212462,0.4778878533969383,37.20931385429672,0.6581169183926336
