Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.4870564937591553,18.751686830618457,4.998842455193277,6.462170049857331,12.2506672884745,0.678517635043533,122.17976452228959,0.8182753156670108
