Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.998749017715454,48.57267306417971,29.486021241427753,0.25759724454620325,302.2267652356526,0.0
