Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.398350715637207,12.057463101633976,10.635689048250246,0.543627709706396,84.33121642564925,0.5839847900779653
