Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.4912843704223633,18.529184017341784,4.998769105317182,6.836755947279936,12.229236233915856,0.6655308725302995,123.04436221414868,0.8178396531901466
