time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,-1.593406593406605509e-01,-5.494505494507251342e-03,1.907377737087045944e-04,-1.907377737087045944e-04,-1.593406593406605509e-01,-5.494505494507251342e-03,-4.994991580918686780e-01,-4.876570591362790807e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,-4.514232754608362053e-57
3.030395507812500000e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,1.258830890007418303e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,1.258830890007418303e-02,-4.998672544346506319e-01,-4.970070704856034638e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-8.791208791208759976e-03,0.000000000000000000e+00,-4.384633970823827080e-54
6.060743331909179688e-02,3.147173266193625807e-02,-8.449683375295613530e-02,1.032257572529719392e+00,-2.794648550019483757e+00,3.147173266193625807e-02,-8.449683375295613530e-02,1.032257572529719392e+00,-2.794648550019483757e+00,-4.999999999998896438e-01,-4.412450009789274930e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.952380952380952550e-01,-4.392673992673993055e+00,0.000000000000000000e+00,-3.529473488752529691e-51
9.091091156005859375e-02,1.489662012664982882e-01,-3.336003662165261119e-01,3.877260150477482181e+00,-8.220295059291602868e+00,1.489662012664982882e-01,-3.336003662165261119e-01,3.877260150477482181e+00,-8.220295059291602868e+00,-4.999999999984067744e-01,-3.985508373756335487e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.472527472527463743e-01,-4.597802197802197455e+00,0.000000000000000000e+00,-2.354581280391411135e-48
1.212146282196044922e-01,3.183413443198297443e-01,-6.990539406424041147e-01,5.589253125490038165e+00,-1.205969480680045081e+01,3.183413443198297443e-01,-6.990539406424041147e-01,5.589253125490038165e+00,-1.205969480680045081e+01,-4.994942866814102711e-01,-1.754647896772958848e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.010989010989010950e-01,-4.275457875457875367e+00,0.000000000000000000e+00,-1.301801095978215994e-45
1.515181064605712891e-01,5.014496070801861549e-01,-1.103799496452277040e+00,6.042483351393478586e+00,-1.335640590797606109e+01,5.014496070801861549e-01,-1.103799496452277040e+00,6.042483351393478586e+00,-1.335640590797606109e+01,-4.969964405557638076e-01,-1.066669194496582707e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.717948717948718951e-01,-3.941391941391941600e+00,0.000000000000000000e+00,-5.964894431665108271e-43
1.818215847015380859e-01,6.620508125429154234e-01,-1.481841763942931323e+00,5.299761439451363465e+00,-1.247521041923117835e+01,6.620508125429154234e-01,-1.481841763942931323e+00,5.299761439451363465e+00,-1.247521041923117835e+01,-4.999333683576533405e-01,-1.091518816454942087e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.604395604395609354e-01,-1.966300366300366420e+00,0.000000000000000000e+00,-2.265103618477726215e-40
2.121250629425048828e-01,7.860303654535751861e-01,-1.809529259174487592e+00,4.091264769172726190e+00,-1.081352749759797227e+01,7.860303654535751861e-01,-1.809529259174487592e+00,4.091264769172726190e+00,-1.081352749759797227e+01,-4.999956748548048946e-01,-1.094506203627154894e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.663003663003667754e-01,-1.216117216117215349e+00,0.000000000000000000e+00,-7.128539640351799098e-38
2.424285411834716797e-01,8.699549858854052076e-01,-2.091058213168535573e+00,2.769471536055344352e+00,-9.290318152767474302e+00,8.699549858854052076e-01,-2.091058213168535573e+00,2.769471536055344352e+00,-9.290318152767474302e+00,-4.999988931309025109e-01,-6.312924409324548458e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.014652014652018153e-01,-1.198534798534797829e+00,0.000000000000000000e+00,-1.859260518605468899e-35
2.727320194244384766e-01,9.153505760280769010e-01,-2.329861905851835502e+00,1.498032330866299944e+00,-7.880405370775720897e+00,9.153505760280769010e-01,-2.329861905851835502e+00,1.498032330866299944e+00,-7.880405370775720897e+00,-4.999998609689043083e-01,6.929134743088087856e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.838827838827842953e-01,-1.116483516483516070e+00,0.000000000000000000e+00,-4.018899152117678772e-33
