Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.998493671417235,44.47741756670587,18.673310354217715,0.20680904907393285,335.3829532548874,0.0
