Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,0.727283239364624,10.708450910152415,10.631713687253512,0.5156094161771274,37.02759082165783,0.6777157682691491
