Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,5.0221452713012695,23.161673055930603,18.58743500184752,0.3462142108241078,243.33193781578797,0.3513233409342532
