time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,-2.747252747252915128e-02,-5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.992338895797729492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,2.065581217262966856e-59
8.736133575439453125e-03,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,-2.747252747252915128e-02,-5.494505494507251342e-03,2.992338895797729492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,2.922782969414300019e-59
1.146602630615234375e-02,5.722133211261137831e-04,-1.907377737087045944e-04,1.397401235314435775e-01,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.992338895797729492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.163369963369962790e+00,-2.930402930402919992e-03,0.000000000000000000e+00,4.133852400965900575e-59
1.457810401916503906e-02,2.098115510795750538e-03,-9.536888685435229718e-04,4.903162229173458897e-01,-2.451581114586729448e-01,5.722133211261137831e-04,-1.907377737087045944e-04,1.397401235314435775e-01,0.000000000000000000e+00,2.992338895797729492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.159706959706959140e+00,4.981684981684963986e-02,0.000000000000000000e+00,5.844097727332746969e-59
1.853537559509277344e-02,3.242542153047978104e-03,-2.479591058213159727e-03,2.891958816306233748e-01,-3.855945088408311849e-01,2.098115510795750538e-03,-9.536888685435229718e-04,4.903162229173458897e-01,-2.451581114586729448e-01,2.992338895797729492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.669597069597068995e+00,9.670329670329635974e-02,0.000000000000000000e+00,8.258174948565163294e-59
2.388191223144531250e-02,7.057297627222069991e-03,-8.201724269474297557e-03,7.135002962920976577e-01,-1.070250444438146431e+00,3.242542153047978104e-03,-2.479591058213159727e-03,2.891958816306233748e-01,-3.855945088408311849e-01,2.994605541229248047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.950915750915751090e+00,1.553113553113547596e-01,0.000000000000000000e+00,1.166419560853031607e-58
2.795886993408203125e-02,1.049057755397875269e-02,-1.392385748073543539e-02,8.421181128605416122e-01,-1.403530188100902576e+00,7.057297627222069991e-03,-8.201724269474297557e-03,7.135002962920976577e-01,-1.070250444438146431e+00,2.994605541229248047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.974358974358974450e+00,1.670329670329664395e-01,0.000000000000000000e+00,1.646757366520355350e-58
2.995967864990234375e-02,1.239795529106579863e-02,-1.697566186007470890e-02,9.533033927758752801e-01,-1.525285428441400359e+00,1.049057755397875269e-02,-1.392385748073543539e-02,8.421181128605416122e-01,-1.403530188100902576e+00,2.994605541229248047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857650e+00,1.611721611721605996e-01,0.000000000000000000e+00,2.323852405264929287e-58
3.196048736572265625e-02,1.468680857557025377e-02,-1.964599069199657322e-02,1.143964071331050381e+00,-1.334624749886225370e+00,1.239795529106579863e-02,-1.697566186007470890e-02,9.533033927758752801e-01,-1.525285428441400359e+00,2.994605541229248047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.827838827838828450e+00,1.494505494505489196e-01,0.000000000000000000e+00,3.277868851639993727e-58
3.396105766296386719e-02,1.697566186007470890e-02,-2.346074616617066511e-02,1.144100403600306848e+00,-1.906834006000511339e+00,1.468680857557025377e-02,-1.964599069199657322e-02,1.143964071331050381e+00,-1.334624749886225370e+00,2.994605541229248047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.821978021978022610e+00,1.260073260073255597e-01,0.000000000000000000e+00,4.621454814112906431e-58
