Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.998346328735352,34.75363843104006,8.679680276052764,0.19473794654844578,519.0764379190962,0.0
