time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-5.722133211261137831e-04,-6.043956043956200119e-02,-5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.345496267080307007e+00,-1.859127543866634369e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,6.484985033177364112e-123,0.000000000000000000e+00
4.722833633422851562e-03,1.907377737087045944e-04,-5.722133211261137831e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-5.722133211261137831e-04,-6.043956043956200119e-02,-5.494505494507251342e-03,1.345496267080307007e+00,-1.859127543866634369e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,1.642810919164227793e-122,0.000000000000000000e+00
9.331941604614257812e-03,9.536888685435229718e-04,-5.722133211261137831e-04,1.655311829541722679e-01,0.000000000000000000e+00,1.907377737087045944e-04,-5.722133211261137831e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.494455158710479736e+00,-1.931877806782722473e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.300366300366295746e-01,-1.465201465201459996e-02,4.155226654989905591e-122,0.000000000000000000e+00
1.201272010803222656e-02,2.479591058213159727e-03,-5.722133211261137831e-04,5.692011435201099756e-01,0.000000000000000000e+00,9.536888685435229718e-04,-5.722133211261137831e-04,1.655311829541722679e-01,0.000000000000000000e+00,1.982074320316314697e+00,-2.176393568515777588e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.765567765567773506e-01,-2.051282051282043994e-02,1.049374219279596637e-121,0.000000000000000000e+00
1.465725898742675781e-02,5.912870984969842425e-03,-5.722133211261137831e-04,1.298252770457560601e+00,0.000000000000000000e+00,2.479591058213159727e-03,-5.722133211261137831e-04,5.692011435201099756e-01,0.000000000000000000e+00,2.850340604782104492e+00,-2.543023601174354553e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.172161172161175102e-01,-1.465201465201459996e-02,2.646028985424993467e-121,0.000000000000000000e+00
1.747441291809082031e-02,8.201724269474297557e-03,-9.536888685435229718e-04,8.124700818051941997e-01,-1.354116803008657000e-01,5.912870984969842425e-03,-5.722133211261137831e-04,1.298252770457560601e+00,0.000000000000000000e+00,2.947449088096618652e+00,-2.648214064538478851e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.907692307692308020e+00,-2.930402930402919992e-03,6.661734788351533150e-121,0.000000000000000000e+00
2.041387557983398438e-02,9.346150911726525123e-03,-9.536888685435229718e-04,3.893319201318101164e-01,0.000000000000000000e+00,8.201724269474297557e-03,-9.536888685435229718e-04,8.124700818051941997e-01,-1.354116803008657000e-01,2.929759562015533447e+00,-2.634098753333091736e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.605128205128204755e+00,-8.791208791208759976e-03,1.674590469852350999e-120,0.000000000000000000e+00
2.319025993347167969e-02,1.049057755397875269e-02,-3.242542153047978104e-03,4.122003643885862600e-01,-8.244007287771725201e-01,9.346150911726525123e-03,-9.536888685435229718e-04,3.893319201318101164e-01,0.000000000000000000e+00,2.836083412170410156e+00,-2.828175760805606842e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.640293040293039795e+00,1.787545787545781195e-01,4.202990674610592839e-120,0.000000000000000000e+00
2.586579322814941406e-02,1.316090638590061701e-02,-6.675822079804660802e-03,9.980547942474784495e-01,-1.283213306889615213e+00,1.049057755397875269e-02,-3.242542153047978104e-03,4.122003643885862600e-01,-8.244007287771725201e-01,2.836427092552185059e+00,-3.034335002303123474e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.898168498168498530e+00,1.904761904761897995e-01,1.053262864480230885e-119,0.000000000000000000e+00
2.857184410095214844e-02,1.506828412298766295e-02,-1.010910200656134350e-02,7.048565702356955898e-01,-1.268741826424252039e+00,1.316090638590061701e-02,-6.675822079804660802e-03,9.980547942474784495e-01,-1.283213306889615213e+00,2.581683754920959473e+00,-3.032968565821647644e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.945054945054945250e+00,1.318681318681313996e-01,2.635382470580828303e-119,0.000000000000000000e+00
