Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.121999999999768,9.905201139883978,1.76547788718716,0.0834364604895879,211.98358215816341,0.35252012356567786
