time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,-9.340659340659485110e-02,-5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.361883014440536499e-02,-2.810149848461151123e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,-1.679676585673110884e-34,0.000000000000000000e+00
3.695011138916015625e-03,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,-9.340659340659485110e-02,-5.494505494507251342e-03,3.361883014440536499e-02,-2.810149848461151123e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-1.465201465201459996e-02,-2.202806749938013287e-34,0.000000000000000000e+00
6.798505783081054688e-03,5.722133211261137831e-04,-9.536888685435229718e-04,1.229180621060942669e-01,-2.458361242121885337e-01,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.397629782557487488e-02,-2.820755660533905029e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.223443223443211991e-02,-1.362637362637363125e+00,-2.887487540144810968e-34,0.000000000000000000e+00
9.879112243652343750e-03,5.722133211261137831e-04,-2.098115510795750538e-03,0.000000000000000000e+00,-3.714939434490431847e-01,5.722133211261137831e-04,-9.536888685435229718e-04,1.229180621060942669e-01,-2.458361242121885337e-01,3.330453857779502869e-02,-2.776646196842193604e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.051282051282043994e-02,-2.071794871794871540e+00,-3.783178467046917738e-34,0.000000000000000000e+00
1.599788665771484375e-02,1.716639963378341349e-03,-5.912870984969842425e-03,1.870352728843939771e-01,-6.234509096146465534e-01,5.722133211261137831e-04,-2.098115510795750538e-03,0.000000000000000000e+00,-3.714939434490431847e-01,3.356283158063888550e-02,-2.770154714584350586e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.791208791208759976e-03,-2.476190476190476275e+00,-4.954348234745353358e-34,0.000000000000000000e+00
2.023792266845703125e-02,6.294346532387251614e-03,-1.506828412298766295e-02,1.079638606231463571e+00,-2.159277212462927142e+00,1.716639963378341349e-03,-5.912870984969842425e-03,1.870352728843939771e-01,-6.234509096146465534e-01,3.672191500663757324e-02,-2.867509424686431885e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.465201465201459996e-02,-2.493772893772893795e+00,-6.484988637686709505e-34,0.000000000000000000e+00
2.320384979248046875e-02,9.346150911726525123e-03,-2.117189288166620997e-02,1.028954607353716355e+00,-2.057909214707432710e+00,6.294346532387251614e-03,-1.506828412298766295e-02,1.079638606231463571e+00,-2.159277212462927142e+00,3.883591294288635254e-02,-2.929397642612457275e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.637362637362627993e-02,-2.441025641025641235e+00,-8.484473540743495894e-34,0.000000000000000000e+00
2.614021301269531250e-02,1.277943083848320782e-02,-2.918287937743180294e-02,1.169228623734594130e+00,-2.728200122047386156e+00,9.346150911726525123e-03,-2.117189288166620997e-02,1.028954607353716355e+00,-2.057909214707432710e+00,4.038825258612632751e-02,-2.946618854999542236e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.465201465201459996e-02,-2.534798534798534675e+00,-1.109516000761750202e-33,0.000000000000000000e+00
2.948999404907226562e-02,1.697566186007470890e-02,-3.910124361028444184e-02,1.252688153650200586e+00,-2.960899272264110760e+00,1.277943083848320782e-02,-2.918287937743180294e-02,1.169228623734594130e+00,-2.728200122047386156e+00,4.222538322210311890e-02,-2.967216968536376953e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-2.628571428571428115e+00,-1.450224473349664979e-33,0.000000000000000000e+00
3.301310539245605469e-02,2.307927061875325592e-02,-5.245288776989376345e-02,1.732448442238645470e+00,-3.789730967397037187e+00,1.697566186007470890e-02,-3.910124361028444184e-02,1.252688153650200586e+00,-2.960899272264110760e+00,4.529628157615661621e-02,-3.039573311805725098e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.687179487179486514e+00,-1.894653863777904894e-33,0.000000000000000000e+00
