Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.3980329036712646,12.031196196179696,4.993587140039362,8.052040736253527,11.89737465785724,0.5333047743634042,84.56633883763493,0.8342551185352168
