Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.5527353286743164,18.164914264655884,4.998795224813452,7.302287435848756,12.45516868517768,0.6675360716283137,119.11222737184687,0.8168888306078284
