Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.559476375579834,17.0771923022293,8.184733965068855,0.24803715497687542,127.92662214315101,0.5677630643446541
