Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.032384872436523,13.721877371496046,3.4331867504905267,0.07511826160857829,109.69591956080052,0.5920435711914238
