time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,5.722133211261137831e-04,-1.907377737087045944e-04,1.923076923076934008e-01,-5.494505494507251342e-03,5.722133211261137831e-04,-1.907377737087045944e-04,1.923076923076934008e-01,-5.494505494507251342e-03,1.759427547454833984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-2.930402930402919992e-03,-3.702230120485306001e-256,2.409806527547517024e-136
8.697509765625000000e-03,1.907377737087045944e-04,-1.907377737087045944e-04,-4.386031837815320550e-02,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,-4.386031837815320550e-02,0.000000000000000000e+00,1.726487874984741211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,-7.416504061815982341e-256,4.880848718883135599e-136
1.246833801269531250e-02,5.722133211261137831e-04,-1.907377737087045944e-04,1.011649225110665823e-01,0.000000000000000000e+00,5.722133211261137831e-04,-1.907377737087045944e-04,1.011649225110665823e-01,0.000000000000000000e+00,1.730898141860961914e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.300366300366295746e-01,-8.791208791208759976e-03,-1.485102399192624033e-255,9.877814452805520892e-136
1.574850082397460938e-02,2.098115510795750538e-03,-5.722133211261137831e-04,4.651909912589123341e-01,-1.162977478147280835e-01,2.098115510795750538e-03,-5.722133211261137831e-04,4.651909912589123341e-01,-1.162977478147280835e-01,1.749001979827880859e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.098901098901098550e+00,2.930402930402919992e-03,-2.972589176559340924e-255,1.997462927019991854e-135
1.893067359924316406e-02,3.242542153047978104e-03,-1.335164415960932160e-03,3.596368654607842164e-01,-2.397579103071894868e-01,3.242542153047978104e-03,-1.335164415960932160e-03,3.596368654607842164e-01,-2.397579103071894868e-01,1.742431640625000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.561904761904761685e+00,4.981684981684963986e-02,-5.947503637194398580e-255,4.035979369052623392e-135
2.185821533203125000e-02,3.624017700465387293e-03,-2.098115510795750538e-03,1.303057589734529786e-01,-2.606115179469059573e-01,3.624017700465387293e-03,-2.098115510795750538e-03,1.303057589734529786e-01,-2.606115179469059573e-01,1.716226816177368164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.702564102564101844e+00,6.739926739926715982e-02,-1.189476516016521238e-254,8.148384126569559687e-135
2.479958534240722656e-02,4.768444342717614859e-03,-3.624017700465387293e-03,3.890794555649742525e-01,-5.187726074199656701e-01,4.768444342717614859e-03,-3.624017700465387293e-03,3.890794555649742525e-01,-5.187726074199656701e-01,1.694452285766601562e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632234432234431765e+00,9.084249084249051975e-02,-2.377926132465153355e-254,1.643790238453209670e-134
2.778315544128417969e-02,6.294346532387251614e-03,-5.912870984969842425e-03,5.114350054131465706e-01,-7.671525081197198004e-01,6.294346532387251614e-03,-5.912870984969842425e-03,5.114350054131465706e-01,-7.671525081197198004e-01,1.646494388580322266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.714285714285713524e+00,1.025641025641021997e-01,-4.751844046234771086e-254,3.313398311483543473e-134
3.180766105651855469e-02,8.201724269474297557e-03,-9.346150911726525123e-03,4.739408810530299498e-01,-8.530935858954539208e-01,8.201724269474297557e-03,-9.346150911726525123e-03,4.739408810530299498e-01,-8.530935858954539208e-01,1.615476608276367188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.684981684981684324e+00,1.025641025641021997e-01,-9.491772702093883153e-254,6.673493512127400518e-134
3.574943542480468750e-02,1.087205310139616188e-02,-1.277943083848320782e-02,6.774433497275269556e-01,-8.709985925068203239e-01,1.087205310139616188e-02,-1.277943083848320782e-02,6.774433497275269556e-01,-8.709985925068203239e-01,1.609404087066650391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632234432234431765e+00,1.084249084249080397e-01,-1.895194608580274923e-253,1.343028364806859058e-133
3.878998756408691406e-02,1.316090638590061701e-02,-1.621271076523989052e-02,7.527755419595525410e-01,-1.129163312939328812e+00,1.316090638590061701e-02,-1.621271076523989052e-02,7.527755419595525410e-01,-1.129163312939328812e+00,1.600924015045166016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.550183150183150005e+00,7.912087912087883979e-02,-3.782523426777058019e-253,2.700657276338436398e-133
4.333209991455078125e-02,1.735713740749211809e-02,-2.193484397650102835e-02,9.238501159406498076e-01,-1.259795612646340546e+00,1.735713740749211809e-02,-2.193484397650102835e-02,9.238501159406498076e-01,-1.259795612646340546e+00,1.655116081237792969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.550183150183150005e+00,7.326007326007299980e-02,-7.546242763389421490e-253,5.426328848971312173e-133
4.671978950500488281e-02,2.040894178683139160e-02,-2.651255054550993862e-02,9.008512432599220521e-01,-1.351276864889882967e+00,2.040894178683139160e-02,-2.651255054550993862e-02,9.008512432599220521e-01,-1.351276864889882967e+00,1.723123311996459961e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.485714285714285765e+00,5.567765567765547985e-02,-1.504877850117248130e-252,1.089419366755436200e-132
4.973244667053222656e-02,2.346074616617066511e-02,-3.109025711451884888e-02,1.012994247822113891e+00,-1.519491371733171059e+00,2.346074616617066511e-02,-3.109025711451884888e-02,1.012994247822113891e+00,-1.519491371733171059e+00,1.826210260391235352e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532600732600732485e+00,3.809523809523795990e-02,-2.999805238961215314e-252,2.185427582172068012e-132
