Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,7.592276096343993,30.041898786911702,20.0628070099998,0.4111619453188515,313.9426705667083,0.0
