Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.029457569122314,13.785572254900393,3.0705363015623424,6.238315903893352,3.572758723294399,0.10927893969239776,109.27752620465084,0.8193832242822956
