Swingup Success,Swingup Time [s],Energy [J],Max. Torque [Nm],Integrated Torque [Nms],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.521334886550903,18.548464106370446,4.998845866741877,6.873092769664046,12.590901919216599,0.677269761267792,120.6795132290581,0.8173343810118607
