Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.5255897045135498,18.55457783434686,12.714985990052758,0.6729487057627639,121.58189418959351,0.4819483865983839
