Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,5.731081485748291,13.982643045913049,5.07908391486008,0.19720959476617456,141.483109460486,0.5085695510919095
