Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.129999999999767,9.531744032050831,1.2566299624568558,0.006820170383116629,211.1212410729301,0.5263820174708814
