Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.043999999999777,10.55354541082145,1.9803183449555875,0.0673906486953918,106.49145812533652,0.39583488165025016
