Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,9.670828819274902,21.40449017371858,10.957768184876631,0.26419954263834766,281.97345806695677,0.3542726797617989
