Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.028726100921631,13.693211349330106,3.428470667117877,0.11906287782561972,109.79918794031073,0.5853926995796652
