Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,8.684236288070679,15.052764689957804,5.426415731517494,0.10246439883497577,171.89566264834272,0.4684150904666836
