Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.999107122421265,33.77630234365946,20.776046322257585,0.41823808252273426,439.3238833363313,0.0
