Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,1.2150514125823975,24.741091348540753,16.643726761466514,1.1968822085033928,109.67734489621098,0.0
