Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.4848711490631104,19.996118689230848,11.832986799057311,0.665654607169762,153.68430349457682,0.4638192827245323
